#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
708,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%09covers%09covers&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09sections%09sections&ic=true&te=ILS&isd=true,"Search Results for United States. Mine Safety and Health Administration",65,8,https://www.msha.gov/streaming/wvx/dieselregsheavyesp.wvx,Dofollow,,Español,,404,"2020-04-21 15:40:03",2019-11-10T15:40:51Z
708,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%09covers%09covers&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09sections%09sections&ic=true&te=ILS&isd=true,"Search Results for United States. Mine Safety and Health Administration",65,8,https://www.msha.gov/streaming/wvx/dieselregslightesp.wvx,Dofollow,,Español,,404,"2020-04-09 13:27:41",2019-11-10T15:40:51Z
708,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%09covers%09covers&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09sections%09sections&ic=true&te=ILS&isd=true,"Search Results for United States. Mine Safety and Health Administration",65,8,https://www.msha.gov/streaming/wvx/dieselregslight.wvx,Dofollow,,English,,404,"2020-04-07 18:48:42",2019-11-10T15:40:51Z
708,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%09covers%09covers&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09sections%09sections&ic=true&te=ILS&isd=true,"Search Results for United States. Mine Safety and Health Administration",65,8,https://www.msha.gov/streaming/wvx/dieselregsheavy.wvx,Dofollow,,English,,404,"2020-04-07 16:22:27",2019-11-10T15:40:51Z
709,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09equipment%09equipment&qf=SUBJECT%09Subject%09Diesel+motor+--+Safety+measures.%09Diesel+motor+--+Safety+measures.&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregsheavyesp.wvx,Dofollow,,Español,,404,"2020-04-21 15:40:03",2019-11-10T22:09:43Z
709,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09equipment%09equipment&qf=SUBJECT%09Subject%09Diesel+motor+--+Safety+measures.%09Diesel+motor+--+Safety+measures.&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregslightesp.wvx,Dofollow,,Español,,404,"2020-04-09 13:27:41",2019-11-10T22:09:43Z
709,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09equipment%09equipment&qf=SUBJECT%09Subject%09Diesel+motor+--+Safety+measures.%09Diesel+motor+--+Safety+measures.&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregslight.wvx,Dofollow,,English,,404,"2020-04-07 18:48:42",2019-11-10T22:09:43Z
709,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09equipment%09equipment&qf=SUBJECT%09Subject%09Diesel+motor+--+Safety+measures.%09Diesel+motor+--+Safety+measures.&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregsheavy.wvx,Dofollow,,English,,404,"2020-04-07 16:22:27",2019-11-10T22:09:43Z
710,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09phase%09phase&qf=500%09General+Notes%09Code%09Code&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregsheavyesp.wvx,Dofollow,,Español,,404,"2020-04-21 15:40:03",2019-11-10T03:12:27Z
710,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09phase%09phase&qf=500%09General+Notes%09Code%09Code&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregslightesp.wvx,Dofollow,,Español,,404,"2020-04-09 13:27:41",2019-11-10T03:12:27Z
710,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09phase%09phase&qf=500%09General+Notes%09Code%09Code&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregslight.wvx,Dofollow,,English,,404,"2020-04-07 18:48:42",2019-11-10T03:12:27Z
710,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=AUTHOR%09Author%09National+Mine+Health+and+Safety+Academy.%09National+Mine+Health+and+Safety+Academy.&qf=LANGUAGE%09Language%09ENG%09English&qf=PUBDATE%09Publication+Date%091999%091999&qf=500%09General+Notes%09phase%09phase&qf=500%09General+Notes%09Code%09Code&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",64,8,https://www.msha.gov/streaming/wvx/dieselregsheavy.wvx,Dofollow,,English,,404,"2020-04-07 16:22:27",2019-11-10T03:12:27Z
711,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09This%09This&qf=500%09General+Notes%09Federal%09Federal&qf=500%09General+Notes%09English%09English&ic=true&te=ILS&isd=true,"Search Results for National Mine Health and Safety Academy.",65,8,https://www.msha.gov/streaming/wvx/dieselregsheavyesp.wvx,Dofollow,,Español,,404,"2020-04-21 15:40:03",2019-11-09T09:39:10Z
711,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09This%09This&qf=500%09General+Notes%09Federal%09Federal&qf=500%09General+Notes%09English%09English&ic=true&te=ILS&isd=true,"Search Results for National Mine Health and Safety Academy.",65,8,https://www.msha.gov/streaming/wvx/dieselregslightesp.wvx,Dofollow,,Español,,404,"2020-04-09 13:27:41",2019-11-09T09:39:10Z
711,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09This%09This&qf=500%09General+Notes%09Federal%09Federal&qf=500%09General+Notes%09English%09English&ic=true&te=ILS&isd=true,"Search Results for National Mine Health and Safety Academy.",65,8,https://www.msha.gov/streaming/wvx/dieselregslight.wvx,Dofollow,,English,,404,"2020-04-07 18:48:42",2019-11-09T09:39:10Z
711,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=National+Mine+Health+and+Safety+Academy.&qf=500%09General+Notes%09This%09This&qf=500%09General+Notes%09Federal%09Federal&qf=500%09General+Notes%09English%09English&ic=true&te=ILS&isd=true,"Search Results for National Mine Health and Safety Academy.",65,8,https://www.msha.gov/streaming/wvx/dieselregsheavy.wvx,Dofollow,,English,,404,"2020-04-07 16:22:27",2019-11-09T09:39:10Z
712,13,https://librarycatalog.dol.gov/client/en_US/wirtz/print/direct?qu=Trucks.&d=ent%3A%2F%2FSD_ILS%2F0%2FSD_ILS%3A284547~~0&pe=d%3A&ps=300,"Print Friendly Search Results",0,1,http://www.osha-slc.gov/Publications/osha2236.pdf,Dofollow,,http://www.osha-slc.gov/Publications/osha2236.pdf,,"Cannot resolve host","2020-04-13 16:26:14",2020-03-21T04:40:17Z
713,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09to%09to&qf=500%09General+Notes%09sections%09sections&qf=500%09General+Notes%09manufacturers%09manufacturers&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",66,8,https://www.msha.gov/streaming/wvx/dieselregsheavyesp.wvx,Dofollow,,Español,,404,"2020-04-21 15:40:03",2019-11-10T06:27:36Z
713,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09to%09to&qf=500%09General+Notes%09sections%09sections&qf=500%09General+Notes%09manufacturers%09manufacturers&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",66,8,https://www.msha.gov/streaming/wvx/dieselregslightesp.wvx,Dofollow,,Español,,404,"2020-04-09 13:27:41",2019-11-10T06:27:36Z
713,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09to%09to&qf=500%09General+Notes%09sections%09sections&qf=500%09General+Notes%09manufacturers%09manufacturers&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",66,8,https://www.msha.gov/streaming/wvx/dieselregslight.wvx,Dofollow,,English,,404,"2020-04-07 18:48:42",2019-11-10T06:27:36Z
713,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09DVD%09DVD&qf=500%09General+Notes%0975.1910%2C%0975.1910%2C&qf=500%09General+Notes%09to%09to&qf=500%09General+Notes%09sections%09sections&qf=500%09General+Notes%09manufacturers%09manufacturers&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",66,8,https://www.msha.gov/streaming/wvx/dieselregsheavy.wvx,Dofollow,,English,,404,"2020-04-07 16:22:27",2019-11-10T06:27:36Z
714,13,https://librarycatalog.dol.gov/client/en_US/wirtz/print/direct?qu=Wages+--+United+States+--+Statistics.&qf=500%09General+Notes%09Web%09Web&qf=500%09General+Notes%09data%09data&d=ent%3A%2F%2FSD_ILS%2F0%2FSD_ILS%3A74066~~0&pe=d%3A&ic=true&te=ILS,"Print Friendly Search Results",0,2,https://stats.bls.gov/comhome.htm,Dofollow,,http://stats.bls.gov/comhome.htm,,404,"2020-03-23 22:51:09",2020-03-25T12:17:44Z
715,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+explosions+--+prevention.&qf=AUTHOR%09Author%09Burrell%2C+G.+A.+%28George+Arthur%29%2C+1882-1957.%09Burrell%2C+G.+A.+%28George+Arthur%29%2C+1882-1957.&qf=PUBDATE%09Publication+Date%091921%091921&qf=FORMAT%09Format%09CR%09Continuing+Resources&qf=AUTHOR%09Author%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.&ic=true&te=ILS,"Search Results for Mine explosions -- prevention.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T15:14:53Z
716,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Iron+mines+and+mining+--+Superior%2C+Lake.&qf=AUTHOR%09Author%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.&qf=AUTHOR%09Author%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.&qf=PUBDATE%09Publication+Date%091930%091930&qf=SUBJECT%09Subject%09Natural+gas.%09Natural+gas.&qf=AUTHOR%09Author%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-&qf=AUTHOR%09Author%09Burrell%2C+G.+A.+%28George+Arthur%29%2C+1882-1957.%09Burrell%2C+G.+A.+%28George+Arthur%29%2C+1882-1957.&ic=true&te=ILS,"Search Results for Iron mines and mining -- Superior, Lake.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T18:57:14Z
717,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Iron+mines+and+mining+--+Superior%2C+Lake.&qf=SUBJECT%09Subject%09Mine+gases.%09Mine+gases.&qf=AUTHOR%09Author%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-&qf=PUBDATE%09Publication+Date%091946%091946&qf=AUTHOR%09Author%09Horton%2C+F.+W.+%28Frederick+Waters%29%2C+b.+1883.%09Horton%2C+F.+W.+%28Frederick+Waters%29%2C+b.+1883.&ic=true&te=ILS,"Search Results for Iron mines and mining -- Superior, Lake.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T15:32:49Z
718,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+explosions+--+prevention.&qf=AUTHOR%09Author%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.&qf=ITYPE%09Material+Type%091%3AUSBMNUMPUB%09U.S.+Bureau+of+Mines+Publication&qf=PUBDATE%09Publication+Date%091931%091931&qf=SUBJECT%09Subject%09Gases+--+Analysis.%09Gases+--+Analysis.&qf=AUTHOR%09Author%09United+States.+Bureau+of+Mines.%09United+States.+Bureau+of+Mines.&ic=true&te=ILS,"Search Results for Mine explosions -- prevention.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-16T00:40:34Z
719,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Iron+mines+and+mining+--+Superior%2C+Lake.&qf=AUTHOR%09Author%09Burrell%2C+G.+A.+%28George+Arthur%29%2C+1882-1957.%09Burrell%2C+G.+A.+%28George+Arthur%29%2C+1882-1957.&qf=SUBJECT%09Subject%09Mine+gases.%09Mine+gases.&qf=AUTHOR%09Author%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-&qf=PUBDATE%09Publication+Date%091947%091947&qf=AUTHOR%09Author%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.&ic=true&te=ILS,"Search Results for Iron mines and mining -- Superior, Lake.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-16T05:06:31Z
720,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Iron+mines+and+mining+--+Superior%2C+Lake.&qf=LANGUAGE%09Language%09ENG%09English&qf=AUTHOR%09Author%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.&qf=PUBDATE%09Publication+Date%091940%091940&qf=SUBJECT%09Subject%09Gases+--+Analysis.%09Gases+--+Analysis.&ic=true&te=ILS,"Search Results for Iron mines and mining -- Superior, Lake.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T23:07:38Z
721,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+explosions+--+prevention.&qf=AUTHOR%09Author%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.%09Clark%2C+H.+H.+%28Harold+Hayward%29%2C+b.+1876.&qf=ITYPE%09Material+Type%091%3AUSBMNUMPUB%09U.S.+Bureau+of+Mines+Publication&qf=AUTHOR%09Author%09Rice%2C+George+S.+%28George+Samuel%29%2C+1866-1950.%09Rice%2C+George+S.+%28George+Samuel%29%2C+1866-1950.&qf=SUBJECT%09Subject%09Natural+gas.%09Natural+gas.&qf=SUBJECT%09Subject%09Mine+gases.%09Mine+gases.&qf=PUBDATE%09Publication+Date%091936%091936&qf=AUTHOR%09Author%09Horton%2C+F.+W.+%28Frederick+Waters%29%2C+b.+1883.%09Horton%2C+F.+W.+%28Frederick+Waters%29%2C+b.+1883.&ic=true&te=ILS,"Search Results for Mine explosions -- prevention.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T07:27:12Z
722,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+accidents+--+Statistics.&qf=PUBDATE%09Publication+Date%091926%091926&qf=AUTHOR%09Author%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-&qf=AUTHOR%09Author%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.%09Garfias%2C+Valent%C3%ADn+R.%2C+b.+1883.&ic=true&te=ILS,"Search Results for Mine accidents -- Statistics.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T16:46:47Z
723,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+accidents+--+Statistics.&qf=PUBDATE%09Publication+Date%091926%091926&qf=AUTHOR%09Author%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-%09Fay%2C+Albert+H.+%28Albert+Hill%29%2C+1871-&qf=AUTHOR%09Author%09Rice%2C+George+S.+%28George+Samuel%29%2C+1866-1950.%09Rice%2C+George+S.+%28George+Samuel%29%2C+1866-1950.&ic=true&te=ILS,"Search Results for Mine accidents -- Statistics.",111,2,https://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,Dofollow,,http://www.msha.gov/TRAINING/LIBRARY/mshaPortal/index.html,,404,"2020-04-08 13:26:15",2019-11-15T17:55:48Z
724,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09Portions%09Portions&qf=FORMAT%09Format%09VIDEODISC%09Video+disc&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09has%09has&qf=500%09General+Notes%09This%09This&te=ILS,"Search Results for United States. Mine Safety and Health Administration",73,4,https://www.msha.gov/streaming/wvx/vintage/HazRecogUG.wvx,Dofollow,,English,,404,"2020-04-09 07:51:45",2019-11-10T21:31:48Z
724,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09Portions%09Portions&qf=FORMAT%09Format%09VIDEODISC%09Video+disc&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09has%09has&qf=500%09General+Notes%09This%09This&te=ILS,"Search Results for United States. Mine Safety and Health Administration",73,4,https://www.msha.gov/streaming/wvx/vintage/roofbolt.wvx,Dofollow,,English,,404,"2020-03-24 06:29:38",2019-11-10T21:31:48Z
725,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09Portions%09Portions&qf=FORMAT%09Format%09VIDEODISC%09Video+disc&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09materials%09materials&qf=500%09General+Notes%09informational%09informational&te=ILS,"Search Results for United States. Mine Safety and Health Administration",72,4,https://www.msha.gov/streaming/wvx/vintage/HazRecogUG.wvx,Dofollow,,English,,404,"2020-04-09 07:51:45",2019-11-10T11:58:01Z
725,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09Portions%09Portions&qf=FORMAT%09Format%09VIDEODISC%09Video+disc&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09materials%09materials&qf=500%09General+Notes%09informational%09informational&te=ILS,"Search Results for United States. Mine Safety and Health Administration",72,4,https://www.msha.gov/streaming/wvx/vintage/roofbolt.wvx,Dofollow,,English,,404,"2020-03-24 06:29:38",2019-11-10T11:58:01Z
726,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+accidents+--+United+States.&qf=500%09General+Notes%09This%09This&qf=SUBJECT%09Subject%09Coal+mines+and+mining+--+Safety+measures.%09Coal+mines+and+mining+--+Safety+measures.&qf=500%09General+Notes%09in%09in&ic=true&te=ILS,"Search Results for Mine accidents -- United States.",110,4,https://www.msha.gov/streaming/wvx/vintage/HazRecog.wvx,Dofollow,,English,,404,"2020-04-11 08:41:01",2019-11-16T03:30:49Z
726,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=Mine+accidents+--+United+States.&qf=500%09General+Notes%09This%09This&qf=SUBJECT%09Subject%09Coal+mines+and+mining+--+Safety+measures.%09Coal+mines+and+mining+--+Safety+measures.&qf=500%09General+Notes%09in%09in&ic=true&te=ILS,"Search Results for Mine accidents -- United States.",110,4,https://www.msha.gov/streaming/wvx/vintage/roofeval.wvx,Dofollow,,English,,404,"2020-03-20 06:19:33",2019-11-16T03:30:49Z
727,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09pointed%09pointed&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09informational%09informational&qf=500%09General+Notes%09situations.%09situations.&qf=500%09General+Notes%09some%09some&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",75,4,https://www.msha.gov/streaming/wvx/vintage/HazRecogUG.wvx,Dofollow,,English,,404,"2020-04-09 07:51:45",2019-11-10T22:56:37Z
727,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09pointed%09pointed&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09informational%09informational&qf=500%09General+Notes%09situations.%09situations.&qf=500%09General+Notes%09some%09some&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",75,4,https://www.msha.gov/streaming/wvx/vintage/roofbolt.wvx,Dofollow,,English,,404,"2020-03-24 06:29:38",2019-11-10T22:56:37Z
728,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09pointed%09pointed&qf=500%09General+Notes%09age%2C%09age%2C&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09technology%09technology&qf=500%09General+Notes%09due%09due&qf=500%09General+Notes%09video%09video&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",74,4,https://www.msha.gov/streaming/wvx/vintage/HazRecogUG.wvx,Dofollow,,English,,404,"2020-04-09 07:51:45",2019-11-10T18:09:33Z
728,13,https://librarycatalog.dol.gov/client/en_US/wirtz/search/results?qu=United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09pointed%09pointed&qf=500%09General+Notes%09age%2C%09age%2C&qf=AUTHOR%09Author%09United+States.+Mine+Safety+and+Health+Administration%09United+States.+Mine+Safety+and+Health+Administration&qf=500%09General+Notes%09technology%09technology&qf=500%09General+Notes%09due%09due&qf=500%09General+Notes%09video%09video&ic=true&te=ILS,"Search Results for United States. Mine Safety and Health Administration",74,4,https://www.msha.gov/streaming/wvx/vintage/roofbolt.wvx,Dofollow,,English,,404,"2020-03-24 06:29:38",2019-11-10T18:09:33Z
