#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"HTTP Code","DP check","RP check",Traffic,Keywords,"Linked Domains"
553,91,16,2,https://nl.wikipedia.org/wiki/Bestand:Crowd_outside_nyse.jpg,"Bestand:Crowd outside nyse.jpg - Wikipedia",39,77,https://www.ssa.gov/history/wallst.html,"From an SSA poster:",http://www.ssa.gov/history/wallst.html,,Nofollow,404,"2020-03-18 23:11:01","2020-03-18 23:38:13",0,0,25
554,81,16,4,https://tvtropes.org/pmwiki/pmwiki.php/Main/LegallyDead,"Legally Dead - TV Tropes",275,22,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/4120/What-should-I-do-if-I-am-incorrectly-listed-as-deceased-in-Social-Security-s-records,"Occasionally in the US, people can be","accidentally declared dead","usually due to a Social Security mix-up. Since SS numbers","Dofollow, Image",404,"2020-03-16 00:43:13","2019-04-18 06:52:42",6,18,11
555,90,16,1,https://www.justice.gov/elderjustice/social-security-fraud,"Social Security Fraud, Misuse, or Impersonation | EJI | Department of Justice",58,32,https://www.ssa.gov/antifraudfacts/spotlight.html,,"Spotlight on Fraud",,Dofollow,404,"2020-03-31 23:11:00","2020-03-10 07:37:05",403,506,15
556,84,16,7,https://www.socialsecurity.gov/SSA_Home.html,,0,1,https://www.ssa.gov/SSA_Home.html,,,,"Dofollow, Redirect",404,"2020-03-31 05:53:57","2020-04-12 12:00:36",0,0,1
557,84,16,8,https://www.socialsecurity.gov/work/panel,,0,1,https://www.ssa.gov/work/panel,,,,"Dofollow, Redirect",404,"2020-04-06 13:29:18","2020-03-26 19:17:00",0,0,1
558,84,16,6,https://www.socialsecurity.gov/employer/how.htm,,0,1,https://www.ssa.gov/employer/how.htm,,,,"Dofollow, Redirect",404,"2020-04-01 16:23:10","2020-04-04 16:07:53",0,0,1
559,85,16,7,https://www.citylab.com/life/2013/09/what-government-shutdown-will-look-local-level/7067/,"What the Government Shutdown Will Look Like Where You Live - CityLab",25,133,https://www.ssa.gov/shutdown/index.html,"be able to do a lot of other things, too,","according to the SSA's website",": Apply for benefits, report a death, verify or change citizenship","Dofollow, Content",404,"2020-04-04 18:53:21","2020-03-28 17:55:00",0,10,32
560,84,16,13,https://blog.socialsecurity.gov/2015/05/08/2014-top-ten-baby-names/,,0,1,https://blog.ssa.gov/2015/05/08/2014-top-ten-baby-names/,,,,"Dofollow, Redirect",404,"2020-03-25 11:34:14","2020-03-25 22:39:25",0,0,1
561,41,16,6,http://www.economicpopulist.org/content/last-word-social-security-disability,"The Last Word on Social Security Disability | The Economic Populist",98,92,https://www.ssa.gov/policy/docs/statcomps/ssi_monthly/2013-05/table01.html,,"SSI Monthly Statistics, May 2013","(Supplemental Security Income)","Dofollow, Content",404,"2020-03-01 17:38:15","2020-04-02 02:17:48",0,1,31
562,41,16,6,http://www.economicpopulist.org/content/last-word-social-security-disability,"The Last Word on Social Security Disability | The Economic Populist",98,92,https://www.ssa.gov/policy/docs/statcomps/ssi_monthly/2013-05/table02.html,"disability program for low-income people."" This is also correct (","Source: SSA","). But most of those people on SSI haven't been","Dofollow, Content",404,"2020-03-21 12:14:05","2020-04-02 02:17:48",0,1,31
563,33,16,7,https://retireearlyhomepage.com/annuity_costs.html,"The high cost of a no-fee, no-commission Single Premium Immediate Annuity (SPIA).",6,55,https://www.ssa.gov/OP_Home/handbook/ssa-hbk.htm,,"Social Security Handbook","-- information on your Social Security benefits.","Dofollow, Content",404,"2020-04-10 13:59:32","2020-03-19 01:38:29",0,3,27
564,92,16,2,https://www.irs.gov/instructions/i1040prh,"Instrucciones para el Anexo H-PR (2019) | Internal Revenue Service",104,25,https://www.ssa.gov/espanol/publist2.html,"busque la publicación sobre trabajadores domésticos, disponible en español, en",SSA.gov/espanol/publist2.html,.,"Dofollow, Content",404,"2020-04-10 10:05:01","2020-03-29 19:56:39",1.6,5,14
565,90,16,6,https://www.today.com/money/10-tips-grandparents-raising-grandchildren-wbna16876875,"10 tips for grandparents raising grandchildren",48,65,https://www.ssa.gov/people/kids/parent5.htm,"this direction, find out whether your grandchild or your family","qualifies for Social Security",", your state’s Temporary Assistance for Needy Families (TANF) program","Dofollow, Content",404,"2020-03-27 23:04:57","2020-03-24 07:28:05",17,1,25
566,84,16,4,https://www.socialsecurity.gov/OACT/ProgData/nominalEarn.html,,0,1,https://www.ssa.gov/OACT/ProgData/nominalEarn.html,,,,"Dofollow, Redirect",404,"2020-03-29 10:47:14","2020-04-15 13:48:47",0,0,1
567,90,16,6,https://www.aarp.org/work/social-security/info-02-2011/social_security_mailbox_survivor_benefits.html,"Social Security Widow Benefits and Survivors",417,12,https://www.ssa.gov/planners/survivors/onyourown.htm,"For more information, see: ""","Planning for Your Survivors.","""",Dofollow,404,"2020-03-20 11:06:15","2019-08-17 01:18:02",24,68,6
568,75,16,5,https://milestomemories.boardingarea.com/chase-card-churning-over/,"Chase to Shutdown Churners Once & For All? The 5/24 Rule May Be Spreading to All Products Soon - Miles to Memories",54,34,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/3789/Can-I-change-my-Social-Security-number,,https://faq.ssa.gov/link/portal/34011/34019/Article/3789/Can-I-change-my-Social-Security-number,,Nofollow,404,"2020-04-23 00:43:08","2019-05-02 10:04:05",0,0,19
569,84,16,6,https://www.socialsecurity.gov/compassionateallowances/newconditions.htm,,0,1,https://www.ssa.gov/compassionateallowances/newconditions.htm,,,,"Dofollow, Redirect",404,"2020-03-06 21:28:23","2020-03-30 17:34:08",0,0,1
570,84,16,7,https://www.socialsecurity.gov/employer/gen.htm,,0,1,https://www.ssa.gov/employer/gen.htm,,,,"Dofollow, Redirect",404,"2020-04-05 02:55:53","2020-03-23 08:46:17",0,0,1
571,70,16,8,http://fso.cpasitesolutions.com/Premium/LE/19_le_lo/fg/fg-Death_Spouse.html,"Financial Guide: DEATH OF A SPOUSE: Financial Steps You Should Take",8,4,https://www.ssa.gov/pubs/faq.html,"not deposit any checks received after death before checking with","Social Security",.,Dofollow,404,"2020-04-11 18:36:32","2020-04-21 20:44:59",33,153,2
572,84,16,7,https://www.americanprogress.org/issues/courts/news/2008/06/02/4492/identification-and-authentication-resource-page/,"Identification and Authentication Resource Page - Center for American Progress",146,190,https://www.ssa.gov/oig/ADOBEPDF/audittxt/A-08-06-26100.htm,"Office of the Inspector General, Social Security Administration, “","Congressional Response Report: Accuracy of the Social Security Administration’s Numident File",",” December 2006.","Dofollow, Content",404,"2020-03-29 20:50:43","2020-04-07 18:53:37",0,6,68
573,92,16,4,http://edition.cnn.com/2009/POLITICS/03/03/stimulus.money/index.html,"Where the stimulus money is going - CNN.com",10,39,https://www.ssa.gov/payment/,"payment is expected to reach individuals by late May 2009.",details,,"Dofollow, Content",404,"2020-04-07 01:32:16","2019-10-16 04:56:41",0,0,18
574,84,16,7,https://www.socialsecurity.gov/employer/noMatchNotices.htm,,0,1,https://www.ssa.gov/employer/noMatchNotices.htm,,,,"Dofollow, Redirect",404,"2020-03-28 17:27:36","2020-04-21 22:38:22",0,0,1
575,93,16,3,https://newoldage.blogs.nytimes.com/2010/03/12/new-federal-subsidies-for-drug-purchases/,"New Federal Subsidies for Drug Purchases - The New York Times",83,11,https://www.ssa.gov/pgm/flash/chubbychecker.htm,"utilities, rent and mortgage payments no longer count against you.","An ad campaign","in which Chubby Checker (if you’re too young to know",Dofollow,404,"2020-04-06 07:10:18","2019-10-17 01:52:20",0,0,8
576,41,16,1,http://longrealtycares.com/accessibility/,"Accessibility - Long Cares",15,13,https://www.ssa.gov/accessibility/browseAloud.html,,"Use your computer to read web pages out loud",,Dofollow,404,"2020-04-22 04:46:31","2020-04-10 22:08:46",0,0,5
577,90,16,6,https://money.howstuffworks.com/personal-finance/personal-income-taxes/does-social-security-continue-after-spouse-dies.htm,"Does Social Security continue after a spouse dies? | HowStuffWorks",42,18,https://www.ssa.gov/planners/survivors/survivors.htm,"get them, but with some caveats. Social Security maintains a",Survivors,"section with detailed information on its site, but here are","Dofollow, Content",404,"2020-04-01 12:24:12","2019-09-19 13:48:13",123,1007,13
578,93,16,4,https://www.nytimes.com/roomfordebate/2011/09/09/is-social-security-a-ponzi-scheme/social-security-is-not-a-fly-by-night-ponzi-scheme,"Social Security Is Not a Fly-by-Night Ponzi Scheme - NYTimes.com",55,16,https://www.ssa.gov/history/ponzi.htm,"Perry's comparison of Social Security to a Ponzi scheme is","a shop-worn and distorted metaphor",". The economist Hyman Minsky first compared the financial practices","Dofollow, Content",404,"2020-03-21 05:03:20","2019-09-22 08:06:31",0.07,6,11
579,93,16,3,https://cityroom.blogs.nytimes.com/2007/12/12/teamsters-and-freshdirect-spar-over-suspensions-of-immigrant-workers/,"Teamsters and FreshDirect Spar Over Suspensions of Immigrant Workers - The New York Times",51,7,https://www.ssa.gov/legislation/nomatch2.htm,"1) Social Security is a safety net.",//www.ssa.gov/legislation/nomatch2.htm,,Nofollow,404,"2020-04-07 05:17:16","2020-01-24 06:50:20",0.01,1,5
580,76,16,1,https://www.tapinto.net/towns/hillsborough/sections/health-and-wellness/articles/social-security-administration-closes-all-local-offices,"Social Security Administration Closes all Local Offices | TAPinto",61,18,http://dev-ocomm.ba.ssa.gov/agency/emergency/,"Additional Office Information” for the office you select.Please visit our","Office Closings and Emergencies","page for the latest information about office closings.","Dofollow, Content","Cannot resolve host","2020-03-22 07:04:40","2020-04-20 02:00:01",30,377,6
581,84,16,7,https://www.socialsecurity.gov/multimedia/video/asl/,,0,1,https://www.ssa.gov/multimedia/video/asl/,,,,"Dofollow, Redirect",404,"2020-04-10 22:07:14","2020-04-06 03:03:03",0,0,1
582,44,16,7,https://www.naplesprincesscruises.com/website-accessibility/,"Website Accessibility | Naples Princess Cruises",17,32,https://www.ssa.gov/accessibility/browseAloud.html,,"Use your computer to read web pages out loud",,Dofollow,404,"2020-04-22 04:46:31","2020-04-17 22:23:28",0.01,4,18
583,88,16,2,https://www.superlawyers.com/ohio/article/legal-resurrection-if-youre-declared-dead-in-ohio/d94b4bca-7c4f-408d-b462-77fcf483733f.html,"Legal Resurrection If You're Declared Dead in Ohio - Super Lawyers Ohio",30,22,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/4120/What-should-I-do-if-I-am-incorrectly-listed-as-deceased-in-Social-Security-s-records,"it happens often enough it is a FAQ on their",website,". Most of the people declared dead are retired and","Dofollow, Content",404,"2020-03-16 00:43:13","2020-01-01 21:45:13",0,3,14
584,14,16,10,http://www.death-records.net/ssdi.htm,"Social Security Death Index",1,19,https://www.ssa.gov/foia/foia_guide.htm,"your signature. For additional information, visit the Social Security Administration's","Guide to FOIA Requests",.,"Dofollow, Content",404,"2020-04-20 18:05:06","2020-04-22 21:15:00",473,235,12
585,87,16,1,https://www.ada.gov/access-technology/other_initiatives.html,"Accessible Technology Other Initiatives",31,30,https://www.ssa.gov/accessibility/bpl/default.htm,,"Social Security Administration, Accessibility Best Practices Library",,"Dofollow, Content",404,"2020-04-16 23:34:17","2020-04-20 20:57:26",0,6,11
586,77,16,8,https://thestir.cafemom.com/pregnancy/137750/150_most_popular_names_for,"150 Most Popular Names for Twins | CafeMom",37,31,https://www.ssa.gov/OACT/babynames/twins.html,"bean. But even more fascinating is the list of the","top baby names for twins",". Of course, being a twin mom I would think","Dofollow, Content",404,"2020-04-10 05:25:30","2020-04-22 03:32:45",0,0,14
587,40,16,8,http://d-day.blogspot.com/2009_03_29_archive.html,"D-Day: 03/29/2009 - 04/05/2009",477,509,https://www.ssa.gov/payment/,"with each dollar generating $1.73 in economic activity. Combined with","the one-time $250 payment","to anyone in the Social Security system, which is also",Dofollow,404,"2020-04-07 01:32:16","2020-03-25 04:39:35",0,0,212
588,75,16,3,https://www.sourcewatch.org/index.php?title=U.S._Social_Security_Administration,"U.S. Social Security Administration - SourceWatch",72,16,https://www.ssa.gov/org/ssaorg.htm,,Leadership,,Nofollow,404,"2020-04-21 07:43:13","2020-04-12 21:30:05",0,0,7
589,83,16,7,https://unified-communications.tmcnet.com/news/2008/12/30/3882833.htm,"Medicare and Medicaid Programs; Quarterly Listing of Program Issuances--July Through September 2008",9,6,https://www.ssa.gov/OP-Home/ssact/comp-toc.htm.),"the Social Security Laws are available on the Internet at",http://www.ssa.gov/OP-Home/ssact/comp-toc.htm.),"The remaining portions of CD-ROM are updated on a monthly",Dofollow,404,"2020-03-30 22:46:27","2019-10-30 23:09:38",0.04,14,3
590,35,16,2,https://socsecnews.blogspot.com/2013/06/dsm-5-on-autism-spectrum-disorders.html,"Social Security News: DSM-5 On Autism Spectrum Disorders",242,45,https://secure.ssa.gov/apps10/reference.nsf/instructiontypecode!openview?restricttocategory=EM,,"SSA Emergency Messages",,Dofollow,404,"2020-04-22 22:31:19","2020-04-16 01:12:03",0,0,22
591,50,16,30,http://politicalcalculations.blogspot.com/2005_02_01_archive.html,"Political Calculations: February 2005",231,345,https://www.ssa.gov/people/blind/supplemental-security-income/text-understanding-ssi.htm,"these benefits. For more information, see the Social Security booklet","Understanding SSI",.,"Dofollow, Content",404,"2020-04-17 19:22:57","2020-04-23 13:32:02",0,0,160
592,50,16,28,http://politicalcalculations.blogspot.com/2005_03_01_archive.html,"Political Calculations: March 2005",251,498,https://www.ssa.gov/people/blind/supplemental-security-income/text-understanding-ssi.htm,"about the SSI program, see the Social Security Administration's booklet","Understanding SSI",.,"Dofollow, Content",404,"2020-04-17 19:22:57","2020-04-24 01:27:22",0,0,198
593,69,16,1,https://www.exploritech.com/website-accessibility/,"Accessibility Statement | Exploritech",9,19,https://www.ssa.gov/accessibility/browseAloud.html,,"Use your computer to read web pages out loud",,Dofollow,404,"2020-04-22 04:46:31","2020-04-23 03:10:33",0,0,8
594,87,16,2,http://www.dhss.alaska.gov/dph/Director/Pages/acronyms.aspx,"Common Acronyms",118,535,https://www.ssa.gov/work/Ticket/ticket_info.html,,"Ticket to Work and Work Incentives Improvement Act of 1999",,Dofollow,404,"2020-03-23 09:53:15","2020-04-13 18:33:42",0,0,173
595,72,16,0,https://www.democraticunderground.com/?com=journals&uid=348915,"at140's Journal - Democratic Underground",61,14,https://oig.ssa.gov/scam.,"spread awareness about phone scams. For more information, please visit",https://oig.ssa.gov/scam.,,"Dofollow, Content",404,"2020-04-03 14:45:54","2020-01-31 17:50:38",0,0,10
596,93,16,3,https://www.forbes.com/sites/kotlikoff/2017/04/12/ask-larry-​​​​can-my-wife-delay-her-spousal-​benefit-after-taking-an-early-retirement-benefit/,"Ask Larry: ​​​​Can My Wife Delay Her Spousal ​Benefit After Taking An Early Retirement Benefit?",201,17,https://www.ssa.gov/pubs/EN-05-10007.pdf”,"your spousal benefit as well. The Government Pension Offset (",GPO,") could then also reduce or wipe out any spousal","Nofollow, Content",404,"2020-03-06 05:33:19","2020-04-05 03:31:15",0,0,12
597,93,16,3,https://www.forbes.com/sites/kotlikoff/2017/04/12/ask-larry-​​​​can-my-wife-delay-her-spousal-​benefit-after-taking-an-early-retirement-benefit/,"Ask Larry: ​​​​Can My Wife Delay Her Spousal ​Benefit After Taking An Early Retirement Benefit?",201,17,https://www.ssa.gov/pubs/EN-05-10045.pdf”,"receive a non-covered pension, then the Windfall Elimination Provision (",WEP,") can be a major factor, not only reducing her","Nofollow, Content",404,"2020-04-12 03:27:50","2020-04-05 03:31:15",0,0,12
598,32,16,10,https://www.halfpricesoft.com/W2c_software.asp,"ezW2Correction: W-2C and W-3C Form Software For Businesses and Accountants",51,12,https://www.ssa.gov/employer/whereto.htm,,"File Form W2 W3",,"Dofollow, Image",404,"2020-04-20 10:40:39","2020-04-22 19:49:42",0,0,5
599,93,16,4,https://www.forbes.com/sites/financialfinesse/2012/10/10/7-valuable-benefits-you-may-not-even-know-you-have/,"7 Valuable Benefits You May Not Even Know You Have",223,34,https://www.ssa.gov/planners/survivors/onyourown5.htm,"may be able to collect thousands of dollars in monthly","survivor benefits","when you pass away. It's not just when your spouse","Nofollow, Content",404,"2020-04-04 19:12:01","2020-04-07 14:09:01",0,0,18
600,57,16,11,https://www.chooseworkttw.net/wise/jsp/webinarInfo.jsp,,0,1,https://choosework.ssa.gov/wise/jsp/webinarInfo.jsp,,,,"Dofollow, Redirect",404,"2020-03-29 18:12:25","2020-03-22 00:06:11",0,0,1
601,26,16,6,http://www.ultimatedisabilityguide.com/ssi.html,"Supplemental Security Income or SSI Information",43,11,https://www.ssa.gov/people/blind/supplemental-security-income/text-income-ussi.htm,"SSI program. For more information on Income and what counts click",here,". Be sure to bookmark this site first.","Dofollow, Content",404,"2020-02-14 13:30:16","2020-04-09 06:22:48",0,0,2
602,26,16,6,http://www.ultimatedisabilityguide.com/ssi.html,"Supplemental Security Income or SSI Information",43,11,https://www.ssa.gov/people/blind/supplemental-security-income/text-resources-ussi.htm,"Not all Resources count. For more information on resources click",here,.,"Dofollow, Content",404,"2020-04-01 16:44:03","2020-04-09 06:22:48",0,0,2
603,13,16,6,https://www.floridaspecialneedslaw.com/about/,"Disability Insurance Attorney | Florida Special Needs Law",15,35,https://www.ssa.gov/OP_Home/cfr20/404/404-ap11.htm,,"SSA Law – ""Grids"" – Medical-Vocational Guides",,Dofollow,404,"2020-03-30 11:50:06","2020-04-23 08:35:12",10,11,14
604,13,16,6,https://www.floridaspecialneedslaw.com/about/,"Disability Insurance Attorney | Florida Special Needs Law",15,35,https://www.ssa.gov/oig/hotline/faqs.htm,,"SSA Office of Inspector General FAQs",,Dofollow,404,"2020-04-05 04:58:03","2020-04-23 08:35:12",10,11,14
605,84,16,0,https://www.iii.org/es/article/informacion-financiera-y-de-seguros-esencial-para-personas-que-sufren-abuso-o-violencia-domestica,"Información Financiera Y De Seguros Esencial Para Personas Que Sufren Abuso O Violencia Doméstica | III",66,20,https://www.ssa.gov/espanol/publist2.html,"nuevo número de seguro social (Social Security Number -SSN)a la","Oficina del Seguro Social","oSocial Security Administration.","Dofollow, Content",404,"2020-04-10 10:05:01","2020-04-03 07:17:41",0,0,12
606,88,16,,http://www.maine.gov/dhhs/ofi/services/dds/faqs.htm,"DDS Frequently Asked Questions (FAQs) - OFI; DHHS Maine",32,12,https://www.ssa.gov/disability.html,"benefits, see our instructions for applying for disability benefits at",http://www.ssa.gov/disability.html,,Dofollow,404,"2020-03-30 14:30:11","2018-03-18 01:24:34",,,4
607,64,16,7,https://www.immigrationequality.org/get-legal-help/our-legal-resources/immigration-equality-asylum-manual/asylee-status/,"31. Asylee Status - Immigration Equality",91,41,https://www.ssa.gov/people/immigrants/documents.htm,"she is eligible to work in the United States. See",www.ssa.gov/immigration/documents.htm,". Unrestricted social security cards are obtained by applying with","Dofollow, Content",404,"2020-03-15 17:53:28","2020-03-31 09:28:57",130,244,14
608,91,16,3,https://www.cnbc.com/2015/08/12/the-simplest-fix-to-social-security.html,"The simplest fix to Social Security",113,39,https://faq.ssa.gov/en-US/link/portal/34011/34019/ArticleFolder/418/Retirement,"along with a section for","frequently asked questions",.,"Dofollow, Content",404,"2020-03-18 16:46:17","2020-03-10 20:35:49",0,1,16
609,70,16,7,https://pocketsense.com/calculate-widows-benefits-social-security-7339170.html,"How to Calculate a Widow's Benefits for Social Security | Pocketsense",13,8,https://www.ssa.gov/planners/survivors/ifyou2.htm,,"Social Security Online: If You Are The Worker's Widow or Widower",,Nofollow,404,"2020-03-19 05:08:35","2020-04-21 16:24:26",0,8,3
610,70,16,7,https://pocketsense.com/calculate-widows-benefits-social-security-7339170.html,"How to Calculate a Widow's Benefits for Social Security | Pocketsense",13,8,https://www.ssa.gov/planners/survivors/ifyou3.htm,,"Social Security Online: If You Are The Worker's Surviving Divorced Spouse",,Nofollow,404,"2020-04-22 20:16:32","2020-04-21 16:24:26",0,8,3
611,70,16,7,https://pocketsense.com/calculate-widows-benefits-social-security-7339170.html,"How to Calculate a Widow's Benefits for Social Security | Pocketsense",13,8,https://www.ssa.gov/planners/survivors/ifyou5.htm,,"Social Security Online: How Much Would Your Benefits Be?",,Nofollow,404,"2020-04-11 14:42:08","2020-04-21 16:24:26",0,8,3
612,70,16,7,https://pocketsense.com/calculate-widows-benefits-social-security-7339170.html,"How to Calculate a Widow's Benefits for Social Security | Pocketsense",13,8,https://www.ssa.gov/planners/survivors/onyourown2.htm,,"Social Security Online: Survivors Benefits for Your Widow or Widower",,Nofollow,404,"2020-04-17 14:49:06","2020-04-21 16:24:26",0,8,3
613,88,16,,https://www.fool.com/retirement/general/2016/03/25/should-i-take-social-security-at-age-66.aspx,"Should I Take Social Security at Age 66? -- The Motley Fool",104,19,https://www.ssa.gov/planners/retire/1937.html,,"1937 or earlier",,Dofollow,404,"2020-04-22 06:00:10","2018-03-04 17:25:47",,,6
614,88,16,,https://www.fool.com/retirement/general/2016/03/25/should-i-take-social-security-at-age-66.aspx,"Should I Take Social Security at Age 66? -- The Motley Fool",104,19,https://www.ssa.gov/planners/retire/1938.html,,1938,,Dofollow,404,"2020-04-22 18:59:59","2018-03-04 17:25:47",,,6
615,88,16,,https://www.fool.com/retirement/general/2016/03/25/should-i-take-social-security-at-age-66.aspx,"Should I Take Social Security at Age 66? -- The Motley Fool",104,19,https://www.ssa.gov/planners/retire/1939.html,,1939,,Dofollow,404,"2020-04-22 09:30:42","2018-03-04 17:25:47",,,6
616,88,16,,https://www.fool.com/retirement/general/2016/03/25/should-i-take-social-security-at-age-66.aspx,"Should I Take Social Security at Age 66? -- The Motley Fool",104,19,https://www.ssa.gov/planners/retire/1940.html,,1940,,Dofollow,404,"2020-04-23 01:00:00","2018-03-04 17:25:47",,,6
617,88,16,,https://www.fool.com/retirement/general/2016/03/25/should-i-take-social-security-at-age-66.aspx,"Should I Take Social Security at Age 66? -- The Motley Fool",104,19,https://www.ssa.gov/planners/retire/1941.html,,1941,,Dofollow,404,"2020-04-22 20:45:00","2018-03-04 17:25:47",,,6
618,69,16,7,http://www.usgennet.org/usa/ne/topic/resources/basic/ssn.html,"Prefix List for Social Security Numbers",1,2,https://www.ssa.gov/SSA_Home.html,"is constantly changing, so you may wish to check the","Social Security Online site","for the current list.",Dofollow,404,"2020-03-31 05:53:57","2020-04-04 18:16:47",388,438,1
619,46,16,122,http://www.bpmlegal.com/research.html,"Brown & Michaels Legal Research Links",12,1225,https://s00dace.ssa.gov/pro/batch-pebes/bp-7004home.shtml,"Request a","Personal Earnings and Benefit Statement",(PEBS),Dofollow,"Cannot resolve host","2020-04-12 15:06:00","2020-04-16 19:17:22",0,8,350
620,84,16,6,https://www.socialsecurity.gov/disability/3368,,0,1,https://www.ssa.gov/disability/3368,,,,"Dofollow, Redirect",404,"2020-04-12 12:58:53","2020-04-02 18:56:57",0,0,1
621,89,16,5,https://www.federalregister.gov/documents/2010/08/19/2010-20247/revised-medical-criteria-for-evaluating-mental-disorders,"Federal Register :: Revised Medical Criteria for Evaluating Mental Disorders",260,72,https://www.ssa.gov/appeals/fit/,"Integrated Templates,” or FIT. You can read about FIT at:",http://www.socialsecurity.gov/​appeals/​fit/​,.,Dofollow,404,"2020-02-29 07:15:24","2020-03-04 08:27:13",0,0,20
622,93,16,3,https://www.forbes.com/sites/kotlikoff/2016/11/03/ask-larry-is-filing-and-suspending-still-a-good-idea/,"Ask Larry: Is Filing And Suspending Still A Good Idea?",202,17,https://secure.ssa.gov/apps10/reference.nsf/links/02052016024404PM,"be no. The difference is due to changes in the","deeming rules passed by Congress in 2015",". Fortunately for you, you were grandfathered under the new","Nofollow, Content",404,"2020-04-20 15:27:47","2020-03-22 19:38:08",0,0,13
623,79,16,5,http://www.mitramiss.gob.es/es/mundo/consejerias/eeuu/preguntas/contenidos/Pensiones.htm,"Pensiones de Seguridad Social. Ministerio de Trabajo, Migraciones y Seguridad Social",40,34,https://www.ssa.gov/espanol/11090.html,"Más información en español en la","página web de la Social Security Administration",.,"Dofollow, Content",404,"2020-04-04 22:55:55","2020-04-06 17:56:58",180,306,7
624,77,16,0,https://www.mymoney.gov/es/Pages/Profesores.aspx,"MyMoney.gov - Recursos para Profesores y Educadores",29,13,https://www.ssa.gov/teacher/teacher.html,,"Seguro Social y Usted","- La Administración del Seguro Social (SSA) ofrece un curriculum para",Dofollow,404,"2020-03-23 16:01:44","2020-03-05 12:13:48",0,1,5
625,72,16,8,https://www.onefpa.org/journal/Pages/MAR14-Recent-Changes-in-the-Gains-from-Delaying-Social-Security.aspx,"Journal Recent Changes in the Gains from Delaying Social Security",103,20,https://www.ssa.gov/planners/survivors/survivorchartred.htm,"full retirement age and actuarial reduction for widow benefits, see",www.ssa.gov/survivorplan/survivorchartred.htm,.,Dofollow,404,"2020-04-17 03:34:50","2020-04-17 03:05:48",0.34,136,12
626,84,16,5,https://www.socialsecurity.gov/pubs.,,0,1,https://www.ssa.gov/pubs.,,,,"Dofollow, Redirect",404,"2020-03-06 13:39:45","2020-03-21 17:18:33",0,0,1
627,84,16,4,https://www.socialsecurity.gov/careers/pubcont.html,,0,1,https://www.ssa.gov/careers/pubcont.html,,,,"Dofollow, Redirect",404,"2020-02-04 01:45:50","2020-04-22 03:16:50",0,0,1
628,84,16,6,https://www.socialsecurity.gov/international/your_ss.html,,0,1,https://www.ssa.gov/international/your_ss.html,,,,"Dofollow, Redirect",404,"2020-03-21 00:19:20","2020-04-23 21:13:11",0,0,1
629,91,16,2,https://www.theatlantic.com/past/docs/issues/96may/aging/age2.htm,"Will America Grow Up? (Part Two)",20,4,https://www.ssa.gov/policy/advisory_council_030895.html,"by seven out of thirteen members of the Administration's official","Social Security Advisory Council.",,"Dofollow, Content",404,"2020-04-01 17:49:44","2020-02-21 02:23:32",0.01,7,3
630,72,16,1,http://historynewsnetwork.org/articles/8008.html,"Do the Bush Family Pols Play Dirty? | History News Network",51,32,https://www.ssa.gov/history/Nixon/nixontapesfa.html,See,http://www.ssa.gov/history/Nixon/nixontapesfa.html,,"Dofollow, Content",404,"2020-02-28 07:17:06","2020-04-20 23:00:18",0,0,16
631,72,16,1,http://historynewsnetwork.org/articles/8008.html,"Do the Bush Family Pols Play Dirty? | History News Network",51,32,https://www.ssa.gov/history/Nixon/nixonwhtapes.html,"topics in the hundreds of Nixon conversations posted at the",http://www.ssa.gov/history/Nixon/nixonwhtapes.html,"site, try googling various search terms. For example, you can","Dofollow, Content",404,"2020-04-06 11:38:05","2020-04-20 23:00:18",0,0,16
632,87,16,3,https://www.transportation.gov/transerve/participants/social-security-administration,"Social Security Administration | US Department of Transportation",57,31,http://personnel.ba.ssa.gov/ope/benefits/Transit.html,"The SSA Transit Subsidy Program Intranet Page (",http://personnel.ba.ssa.gov/ope/benefits/Transit.html,") provides the following",Dofollow,"Cannot resolve host","2020-03-15 00:27:10","2020-04-22 11:51:45",9,166,12
633,87,16,3,https://www.transportation.gov/transerve/participants/social-security-administration,"Social Security Administration | US Department of Transportation",57,31,https://sso.ba.ssa.gov/acu/LMS,"Select the SSALMS single sign-on link:",https://sso.ba.ssa.gov/acu/LMS,,Dofollow,"Cannot resolve host","2020-03-23 13:51:16","2020-04-22 11:51:45",9,166,12
634,84,16,1,https://www.socialsecurity.gov/OP_Home/ssact/title19/1900.html,,0,1,https://www.ssa.gov/OP_Home/ssact/title19/1900.html,,,,"Dofollow, Redirect",404,"2020-04-20 04:02:47","2020-04-02 19:34:06",0,0,1
635,91,16,0,https://www.arts.texas.gov/resources/disaster-resources/,"Disaster Relief Resources | Texas Commission on the Arts",89,104,https://faq.ssa.gov/en-US/ics/support/kbanswer.asp?deptID=34019&task=knowledge&questionID=3708,"Medicare Cards: Call 800-772-1213 or","click here",.,"Dofollow, Content",404,"2020-04-21 20:52:46","2020-03-22 03:00:59",0.40,13,53
