#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"HTTP Code","DP check","RP check",Traffic,Keywords,"Linked Domains"
138,34,9,0,http://blog.ratemarketplace.com/2015/07/10/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online - RateMarketplace Blog",46,2,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-19 11:56:50",0,0,2
139,26,8,0,https://www.somtribune.com/2015/08/15/23-tricks-to-save-thousands-on-your-car/,"23 Tricks to Save Thousands on Your Car - SomTribune",52,71,https://www.nerdwallet.com/blog/insurance/2013/08/21/study-student-drivers-poor-grades-pay-20-car-insurance/,"your insurer knows if your child gets good grades; a","NerdWallet study","found that teens with a “good student” discount paid an","Dofollow, Content",404,"2020-03-13 14:58:35","2020-04-14 19:59:24",0,0,27
140,19,8,0,https://www.armstrong-fairway.com/blog/insurance-mysteries-revealed-what-your-homeowners-policy-does-(and-doesnt)-cover.aspx,"Insurance Mysteries Revealed. What Your Homeowners Policy Does (and Doesn’t) Cover",94,12,https://www.nerdwallet.com/blog/insurance/2015/01/16/insurance-mysteries-revealed-homeowners-policy-doesnt/,Source:,http://www.nerdwallet.com/blog/insurance/2015/01/16/insurance-mysteries-revealed-homeowners-policy-doesnt/,,Dofollow,404,"2020-03-22 06:58:51","2020-04-13 12:00:08",0.23,11,10
141,41,8,0,https://www.businessmodulehub.com/blog/what-role-does-life-insurance-play-in-financial-planning/,"What Role Does Life Insurance Play In Financial Planning - Business Module Hub",60,7,"https://www.nerdwallet.com/blog/insurance/what-is- the-difference-between-term-whole-life-insurance/",,"less expensive than permanent life",,"Dofollow, Content",404,"2020-03-11 08:02:09","2020-04-02 10:58:40",0,0,7
142,27,8,0,https://www.szerlip.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",107,11,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-03-21 09:34:30",0,0,8
143,34,8,0,https://loans.ratemarketplace.com/blog/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online | Rate Market Place",50,10,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-02 16:55:34",0,0,7
144,34,8,0,https://ratemarketplace.com/blog/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online | Rate Market Place",50,10,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-13 18:42:03",0,0,7
145,34,8,0,https://www.ratemarketplace.com/blog/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online | Rate Market Place",50,10,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-07 08:44:17",0,0,7
146,31,8,0,http://rss2.com/feeds/Jeffrey-Lees-Group-1,"Jeffrey Lee's Group 1 - This feed was created by mixing existing feeds from various sources. - Read it at RSS2.com",62,162,"https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/    ?insurancerecs  &globalrecs",,"Do You Need ‘Non-Owner’ Auto Insurance?",,Dofollow,404,"2020-03-24 12:38:50","2020-03-24 22:32:26",0,0,24
147,31,8,0,http://rss2.com/feeds/Jeffrey-Lees-Group-1,"Jeffrey Lee's Group 1 - This feed was created by mixing existing feeds from various sources. - Read it at RSS2.com",62,162,"https://www.nerdwallet.com/blog/insurance/car-insurance/    ?insurancerecs  &globalrecs",,"Do You Know Your State’s Legal Requirements?",,Dofollow,404,"2020-03-29 15:38:10","2020-03-24 22:32:26",0,0,24
148,22,8,0,https://www.rowellinsurance.net/insurance-as-a-rideshare-driver-what-you-need-to-know,"Insurance as a Rideshare Driver: What You Need to Know",23,4,https://www.nerdwallet.com/blog/insurance/rideshare-drivers-lackinsurance/,"Studies reveal that about","77 percen","t gh of rideshare drivers may lack the coverage they","Dofollow, Content",404,"2020-03-16 21:40:14","2020-03-19 20:34:02",0,0,3
149,29,8,0,https://www.educationfirstfcu.org/Resources/Learn/Financial-Education/Articles/Credit-Credit-Cards/Raise-Your-Credit-Score-100-Points,"Raise Your Credit Score 100 Points | Education First Federal Credit Union",97,31,https://www.nerdwallet.com/blog/insurance/auto/improving-credit-save-car-insurance-quotes/,"also pay utility deposits that people with better credit don’t. And","a NerdWallet study","showed that some drivers with poor credit pay more than",Nofollow,404,"2020-03-09 15:44:15","2020-04-13 10:32:00",0.01,5,14
150,14,8,1,http://www.floridalimousine.com/uber,uber,37,433,https://www.nerdwallet.com/blog/insurance/2015/04/21/ridesharing-insurance/,,"4/21/2015 Everything You Need to Know About Ridesharing Insurance",,"Dofollow, Content",404,"2020-03-21 10:09:32","2020-04-19 15:14:28",0.57,10,120
151,4,8,0,http://unlvlawblog.blogspot.com/2014/,"UNLV Law Blog: 2014",340,309,https://www.nerdwallet.com/blog/insurance/2014/11/17/credit-based-insurance-scoring-fair/,"Stempel was quoted in a Nov. 17 article byNerd Wallettitled,","“Is Credit-Based Insurance Scoring Fair?”","Nerd Walletis an online resource offering data-driven tools and impartial",Dofollow,404,"2020-04-12 02:28:54","2020-04-19 13:41:02",0,0,61
152,4,8,0,http://unlvlawblog.blogspot.com/2014/11/,"UNLV Law Blog: November 2014",314,249,https://www.nerdwallet.com/blog/insurance/2014/11/17/credit-based-insurance-scoring-fair/,"Stempel was quoted in a Nov. 17 article byNerd Wallettitled,","“Is Credit-Based Insurance Scoring Fair?”","Nerd Walletis an online resource offering data-driven tools and impartial",Dofollow,404,"2020-04-12 02:28:54","2020-04-16 12:59:48",0,1,50
153,14,8,0,http://pricing-news.com/gouging-loyal-customers-new-ban-on-price-optimization-in-car-insurance-quotes-nerdwallet/,"Gouging Loyal Customers? New Ban on Price Optimization in Car Insurance Quotes | NerdWallet : Pricing News",94,82,https://www.nerdwallet.com/blog/insurance/2015/05/15/florida-bars-price-optimization-car-insurance-quotes/,,"Gouging Loyal Customers? New Ban on Price Optimization in Car Insurance Quotes – NerdWallet",.,"Dofollow, Content",404,"2020-03-09 05:26:44","2020-04-07 11:39:29",0,1,11
154,26,8,0,https://workers-compensation.blogspot.com/2014/11/floridas-workers-compensation-insurance.html,"Workers' Compensation: Florida’s Workers Compensation Insurance on Verge of Changes",30,22,https://www.nerdwallet.com/blog/insurance/2014/11/04/florida-workers-compensation-insurance/,,"[Click here to see the rest of this post]",,Dofollow,404,"2020-03-10 23:06:49","2020-04-17 03:02:07",0,0,10
155,26,7,0,https://www.f150ecoboost.net/threads/f150-insurance-price-index.4723/,"F150 Insurance Price Index | F150 Ecoboost Forum",139,9,https://www.nerdwallet.com/blog/insurance/2014/04/23/ford-f150-car-insurance-index/,,"Ford F-150 Car Insurance Index | NerdWallet Insurance",,Nofollow,404,"2020-03-11 17:12:02","2020-04-13 20:18:28",0,0,8
156,16,7,0,https://meekersharkeyhurley.com/2014/11/20/4-things-insurance-experts-wish-you-knew/,"4 Things Insurance Experts Wish You Knew - Meeker Sharkey & Hurley Insurance",28,26,https://www.nerdwallet.com/blog/insurance/2014/09/09/4-insurance-experts-knew/,Source:,"nerdwallet finance",,Dofollow,404,"2020-03-09 09:26:57","2020-04-02 18:37:08",0,0,10
157,16,7,0,https://www.wateridge.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",116,12,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-03 18:39:15",0,0,10
158,9,7,0,https://www.lawscape.com/tips-to-make-your-workforce-a-security-front-line/,"Credit Score Ranges: How Do You Compare? - Lawscape",19,22,https://www.nerdwallet.com/blog/insurance/auto/improving-credit-save-car-insurance-quotes/,"a secured credit card . You may have to pay","more for car insurance","or put down deposits on utilities.",Dofollow,404,"2020-03-09 15:44:15","2020-03-15 22:05:02",0,6,1
159,22,7,0,https://www.marksalomone.com/posts/graduated-licensing-keeps-hartford-teens-safer-from-collisions,"Graduated Licensing Keeps Hartford Teens Safer from Collisions",68,11,https://www.nerdwallet.com/blog/insurance/2015/05/01/graduated-licensing-laws-affect-car-insurance-quotes/,"claims after accidents, car insurance premiums have declined according to","Nerd Wallet",". Thus far fewer people are dying in collisions involving","Dofollow, Content",404,"2020-03-13 06:45:38","2020-04-11 19:38:25",0,0,8
160,14,7,0,https://pricing-news.com/gouging-loyal-customers-new-ban-on-price-optimization-in-car-insurance-quotes-nerdwallet/,"Gouging Loyal Customers? New Ban on Price Optimization in Car Insurance Quotes | NerdWallet : Pricing News",109,82,https://www.nerdwallet.com/blog/insurance/2015/05/15/florida-bars-price-optimization-car-insurance-quotes/,,"Gouging Loyal Customers? New Ban on Price Optimization in Car Insurance Quotes – NerdWallet",.,"Dofollow, Content",404,"2020-03-09 05:26:44","2020-03-30 05:17:58",0,0,11
161,9,7,0,https://www.compareinsurancecompanies.org/renters/,"Renter's Insurance Quotes - Compare Insurance Companies",89,9,https://www.nerdwallet.com/blog/insurance/find-best-renters’-insurance/,,https://www.nerdwallet.com/blog/insurance/find-best-renters’-insurance/,,"Nofollow, Content",404,"2020-03-27 04:10:16","2020-04-18 03:25:46",0.54,26,6
162,6,7,0,https://www.interstate-ins.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",93,14,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-03 14:21:18",0,0,11
163,4,7,0,https://www.stoneinsurance.com/blog/3_things_dog_owners_need_to_know_about_homeowners_insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",91,9,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-15 04:38:21",0,0,7
164,4,7,1,http://unlvlawblog.blogspot.com/2014/11/professor-jeffrey-stempel-quoted-in.html,"UNLV Law Blog: Professor Jeffrey Stempel Quoted in Nerd Wallet Finance Article",312,23,https://www.nerdwallet.com/blog/insurance/2014/11/17/credit-based-insurance-scoring-fair/,"Stempel was quoted in a Nov. 17 article byNerd Wallettitled,","“Is Credit-Based Insurance Scoring Fair?”","Nerd Walletis an online resource offering data-driven tools and impartial","Dofollow, Content",404,"2020-04-12 02:28:54","2020-04-17 08:11:49",0,0,7
165,0,7,0,http://dynamicallyinsured.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamically Insured",59,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-26 07:33:28",0,0,11
166,0,7,0,https://www.dynamicallyinsured.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamically Insured",60,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-27 00:20:20",0,0,11
167,0,7,0,https://dynamicallyinsured.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamically Insured",60,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-21 00:44:11",0,0,11
168,0,7,0,http://www.dynamicallyinsured.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamically Insured",60,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-07 02:15:39",0,0,11
169,7,7,0,https://harrell-nowak.com/2015/06/eric-nowaks-response-to-louisianas-high-insurance-rates/,"Eric Nowak's Response to Louisiana's High Insurance Rates - Harrell Nowak",30,3,https://www.nerdwallet.com/blog/insurance/2015/04/23/high-car-insurance-quotes-louisiana/,"I found","Nerd Wallet’s article","on Louisiana insurance rates interesting, but a bit distorted as","Dofollow, Content",404,"2020-04-13 17:32:01","2020-04-01 15:25:18",0,0,2
170,9,7,0,https://www.hdclaw.com/injury-accident-law/technology-vs-texting-driving/,"Texting and Driving Tech | Car Accident Lawyer | Knoxville, TN",42,19,https://www.nerdwallet.com/blog/insurance/2014/07/30/expert-faq-technology-solution-texting-driving/,"There are also","apps available","that read messages aloud to the driver and those that","Dofollow, Content",404,"2020-04-09 00:19:32","2020-04-03 02:43:49",0,0,16
171,7,7,0,https://harrell-nowak.com/2015/05/what-you-must-know-about-personal-injury-settlements/,"What You Must Know About Personal Injury Settlements - Harrell Nowak",31,7,https://www.nerdwallet.com/blog/insurance/2015/04/23/high-car-insurance-quotes-louisiana/,"Recently, a",publication,"found that drivers in Louisiana are more likely to sue","Dofollow, Content",404,"2020-04-13 17:32:01","2020-03-16 13:07:41",0,0,3
172,8,7,0,https://www.parkwayinsurancegroup.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",173,15,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-04 07:59:28",0,2,11
173,2,7,0,https://www.financialprotectionlimited.co.uk/blog/young-free-single-still-need-life-insurance/,"Young, free and single? You still need life insurance – Latest News",15,3,https://www.nerdwallet.com/blog/insurance/2015/02/13/young-single-people-life-insurance/,,http://www.nerdwallet.com/blog/insurance/2015/02/13/young-single-people-life-insurance/,,Dofollow,404,"2020-04-12 00:50:03","2020-04-13 03:13:52",0,0,3
174,3,6,1,https://www.comparecarinsurance.com/can-i-get-auto-insurance-without-owning-a-car/,"Can I get car insurance without owning a car?",18,12,https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/,You,"use a car-sharing service","and need coverage to satisfy terms and conditions","Dofollow, Content",404,"2020-04-18 08:09:23","2020-04-06 22:04:58",0.03,5,7
175,13,6,0,https://www.circleofadvisors.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Circle of Advisors",44,21,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-28 17:41:32",0,0,13
176,10,6,0,http://www.virmmac.com/are-whole-life-insurance-rates-worth-the-tax-advantage/,"Are Whole Life Insurance Rates Worth the Tax Advantage? | Virmmac | Virtual IR, Marketing, Media and Administration CenterVirmmac | Virtual IR, Marketing, Media and Administration Center",23,8,https://www.nerdwallet.com/blog/insurance/2014/10/30/whole-life-insurance-rates-tax/,,"This article was originally published on NerdWallet.com",.,"Nofollow, Content",404,"2020-03-24 02:56:15","2020-04-19 10:30:00",0,0,7
177,10,6,0,https://www.virmmac.com/are-whole-life-insurance-rates-worth-the-tax-advantage/,"Are Whole Life Insurance Rates Worth the Tax Advantage? | Virmmac | Virtual IR, Marketing, Media and Administration CenterVirmmac | Virtual IR, Marketing, Media and Administration Center",23,8,https://www.nerdwallet.com/blog/insurance/2014/10/30/whole-life-insurance-rates-tax/,,"This article was originally published on NerdWallet.com",.,"Nofollow, Content",404,"2020-03-24 02:56:15","2020-04-09 19:11:56",0,0,7
178,11,6,0,https://www.bbimi.com/2016/02/17/florida-flood-insurance-helps-you-prepare-for-the-unexpected/,"Florida Flood Insurance Helps you Prepare for the Unexpected",75,13,https://www.nerdwallet.com/blog/insurance/el-nino-flood-insurance/,,"(via Nerd Wallet)",,"Dofollow, Content",404,"2020-03-23 13:51:15","2020-03-25 10:13:34",0,0,8
179,8,6,0,https://newscarpro.com/car-insurance-quotes-for-students/,"Car Insurance Quotes For Students - News Car Pro",23,56,https://www.nerdwallet.com/blog/insurance/2013/08/21/study-student-drivers-poor-grades-pay-20-car-insurance/,,"More @ www.nerdwallet.com",,Nofollow,404,"2020-03-13 14:58:35","2020-04-18 02:34:24",0,0,27
180,6,6,0,https://www.nwinsurance.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",137,11,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-08 18:54:37",0,0,8
181,8,6,0,https://www.newscarpro.com/car-insurance-quotes-for-students/,"Car Insurance Quotes For Students - News Car Pro",23,56,https://www.nerdwallet.com/blog/insurance/2013/08/21/study-student-drivers-poor-grades-pay-20-car-insurance/,,"More @ www.nerdwallet.com",,Nofollow,404,"2020-03-13 14:58:35","2020-04-20 02:27:17",0,0,27
182,9,6,0,http://www.chancefinancialgroup.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Travis Chance, CFP®, RICP®, CLTC®, AIF®",24,12,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-15 16:07:39",0,0,10
183,7,6,0,http://www.3riversfinancial.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | 3 Rivers Financial Group",25,11,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-31 20:56:55",0,0,8
184,7,6,0,https://www.outclicks.net/sites/b26f7i/millennialmoney.com,"Outclicks - Commercial analysis of Millennial Money",28,129,https://www.nerdwallet.com/blog/insurance/life/life-insurance-c-for-millennials/,,"For Millennials, life insurance can be a bargain not to miss",,Dofollow,404,"2020-04-04 03:44:24","2020-02-12 10:18:33",0,0,29
185,5,6,0,https://www.injurylawyerwi.com/PersonalInjuryLawBlog/GraduatedLicensing,"How Graduated Driver Licenses Help Keep More Teenagers Safe from Car Crashes | Steve Caya Personal Injury Law Janesville, Wisconsin",106,5,https://www.nerdwallet.com/blog/insurance/2015/05/01/graduated-licensing-laws-affect-car-insurance-quotes/,"According to","Nerd Wallet",", graduated licensing programs have had a substantially positive impact","Dofollow, Content",404,"2020-03-13 06:45:38","2020-04-07 18:09:01",0,0,5
186,6,6,0,https://elinsurance.com/news-updates/4-things-insurance-experts-wish-knew/,"4 Things Insurance Experts Wish You Knew",31,24,https://www.nerdwallet.com/blog/insurance/2014/09/09/4-insurance-experts-knew/,Source:,http://www.nerdwallet.com/blog/insurance/2014/09/09/4-insurance-experts-knew/,,"Dofollow, Content",404,"2020-03-09 09:26:57","2020-03-26 19:11:42",0,2,7
187,3,6,0,https://www.us1insurance.net/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",102,10,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-17 05:36:19",0,0,7
188,3,6,,https://www.rodinsurancegroup.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",156,11,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-04 10:23:21",0,0,8
189,0,6,0,http://dynamicnsurance.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamic 'Nsurance",58,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-15 00:39:07",0,0,11
190,3,5,0,http://bestpageviews.com/which-gender-pays-more-for-car-insurance.html,"Which Gender Pays More For Car Insurance | Best Page Views",27,70,https://www.nerdwallet.com/blog/insurance/2013/08/21/study-student-drivers-poor-grades-pay-20-car-insurance/,,"More @ www.nerdwallet.com",,Nofollow,404,"2020-03-13 14:58:35","2020-04-03 15:37:57",0,0,33
191,3,5,0,http://bestpageviews.com/student-discount-car-insurance.html,"Student Discount Car Insurance | Best Page Views",39,68,https://www.nerdwallet.com/blog/insurance/2013/08/21/study-student-drivers-poor-grades-pay-20-car-insurance/,,"More @ www.nerdwallet.com",,Nofollow,404,"2020-03-13 14:58:35","2020-04-05 17:12:44",0,0,36
192,0,5,0,http://www.dynamicnsurance.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamic 'Nsurance",60,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-11 09:35:52",0,1,11
193,0,5,0,https://www.dynamicnsurance.com/category/all-about-insurance/auto/,"Auto Insurance – Dynamic 'Nsurance",60,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-01 00:06:19",0,0,11
194,5,5,0,https://qastack.jp/travel/81387/safety-considerations-for-a-space-flight,宇宙飛行の安全性に関する考慮事項,5,6,https://www.nerdwallet.com/blog/insurance/space-tourism-insurance/,,ジョン・クオによる,"この NerdWalletの記事で 説明されているように、フライト保険に関しては、乗客に要求される可能性のあるインフォームドコンセントまたは免責を除き、それはより 重大な 問題です","Nofollow, Content",404,"2020-04-19 11:19:45","2020-04-08 13:02:51",0,0,4
195,4,5,0,http://www.prosperityfinancialsolution.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Prosperity Financial Solutions, LLC | Palm Beach Gardens, FL | Financial Planning",24,9,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-16 05:57:17",0,0,7
196,4,5,0,https://www.theafigroup.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | The AFI Group - Advanced Financial Independence Group",28,9,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-04-08 16:25:12",0,0,8
197,3,5,0,https://www.comparecarinsurance.com/will-i-need-insurance-to-rent-a-car/,"Do you need insurance to rent a car?",17,23,https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/,"will cover you when driving rentals and other borrowed cars.","Non-owned insurance","does not provide damage cover. Other options include:","Dofollow, Content",404,"2020-04-18 08:09:23","2020-04-15 05:43:56",0,0,9
198,3,5,0,https://www.comparecarinsurance.com/can-i-get-auto-insurance-with-a-permit/,"Can I get car insurance with a permit?",18,20,https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/,"years. This is why you’ll need to search for a","specialty nonowner’s policy",.,"Dofollow, Content",404,"2020-04-18 08:09:23","2020-04-19 12:42:05",0,0,10
199,1,5,0,https://www.geldin.com/insuring-thanksgiving-travel/,"Insuring Your Holiday Travels - Geldin Insurance Services",36,12,https://www.nerdwallet.com/blog/insurance/2013/11/21/thanksgiving-travel-decline/,"is estimating 43.4 million American to travel, which, according to",NerdWallet,"is a decline for the first time in 5 years.","Nofollow, Content",404,"2020-04-03 19:31:34","2020-04-17 13:10:13",0,0,8
200,1,4,0,http://www.sfabridge.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Senior Financial Advisors, Inc.",32,10,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-04-13 05:47:49",0,0,8
201,0,4,0,https://termlifeinsurance.co/age-buy-term-whole-life-insurance/,"At What Age Should You Buy Term or Whole Life Insurance? - Term Life Insurance",12,16,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/]/,"Term insurance","premiums remain the same","for the entire length of the term. If you choose","Dofollow, Content",404,"2020-04-13 08:16:31","2020-03-20 13:33:27",0,0,6
202,1,4,0,http://altinasir.com/2015/09/01/sr-22-in-a-nutshell/,"SR-22 In A Nutshell - Find Affordable Car, Health or House Insurance Here",4,7,https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/,"their own vehicle can purchase Acceptance Insurance, which is a","non-owner auto insurance","policy. If you borrow people's cars or rent cars frequently,","Nofollow, Content",404,"2020-04-18 08:09:23","2020-04-12 01:18:41",0,0,6
203,0,4,0,https://www.factsbuzz.com/2015/02/19/the-rising-costs-of-health-care-for-cats-and-dogs/,"The Rising Costs of Health Care—for Cats and Dogs – FactsBuzz",79,17,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging","Dofollow, Content",404,"2020-03-30 01:08:43","2020-03-19 08:08:06",0,0,4
204,1,4,0,http://www.cashfinancialllc.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Cash Financial, LLC",24,11,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-18 10:30:49",0,0,9
205,0,3,0,http://dynamicallyinsured.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamically Insured",55,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-18 14:40:12",0,0,4
206,0,3,0,https://evergreenprotect.com/tips/auto-insurance/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Evergreen Protect",28,1,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-18 03:18:02",0,0,1
