#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
136,11,https://www.policygenius.com/blog/save-for-retirement-or-pay-off-student-loans/,"Save for retirement or pay off student loans? | Policygenius",52,45,https://www.earnest.com/partners,Dofollow,,"! (https://policygenius-blog.imgix.net/2015/10/banner-2-earnest-student-loan-refinance.jpg)",,404,"2020-04-18 20:05:04",2020-03-29T01:02:46Z
137,11,https://www.policygenius.com/blog/millennial-money-mistakes/,"4 money mistakes millennials can easily fix | Policygenius",59,16,https://www.leggmason.com/en-gb/campaigns/global-investment-survey-2018.html,Dofollow,"avoid risk when it comes to investing. According to a","2018 investment survey","by global asset management site, Legg Mason, 85% of millennials",404,"2020-03-18 19:18:32",2020-04-15T10:39:41Z
138,11,https://www.policygenius.com/blog/weekend-reads-millennial-retirement-healthcare-fat-jewish/,"Weekend Reads: #Millennials, retirement, healthcare, and The Fat Jew | Policygenius",52,30,https://www.cashcowcouple.com/investing/how-much-money-do-you-need-to-save-for-retirement/,Dofollow,,"Cash Cow Couple How Much Money Do You Need To Save For Retirement?",,404,"2020-04-11 11:22:10",2020-04-12T08:27:14Z
139,11,https://www.policygenius.com/blog/benefits-of-a-4-day-workweek/,"Is America ready for a 4 day workweek? | Policygenius",53,26,http://www.foodnetwork.co.uk/recipes/articles/50-tacos.html,Dofollow,"Working less means cooking more. Here are some",recipes,". Get to it!",404,"2020-02-19 04:19:46",2020-03-28T22:09:22Z
140,11,https://www.policygenius.com/blog/obamacare-enrollment-still-strong-for-now/,"Obamacare 2018 enrollment is still going strong | Policygenius",59,19,https://infogram.com/en/,Nofollow,,Infogram,,404,"2020-04-05 00:07:44",2020-03-15T05:29:06Z
141,11,https://www.policygenius.com/blog/weekend-reads-open-enrollment-auto-insurance-and-lock-screens/,"Weekend Reads: Open Enrollment, auto insurance, and lock screens | Policygenius",50,24,https://trendymoney.com/2015/10/driving-underinsured/,Dofollow,,"Sunburnt Saver Driving Uninsured (or Underinsured) Costs You More than Purchasing Auto Insurance",,404,"2020-03-16 00:25:50",2020-04-20T04:50:37Z
142,11,https://www.policygenius.com/blog/4-pet-health-tips-dr-bob-beede/,"4 pet health tips from Dr. Bob Beede | Policygenius",50,23,https://www.aaha.org/resources/preventive_healthcare.aspx,Dofollow,"American Animal Hospital Association and the American Veterinary Medical Association",recommend,"check-ups for your cat or dog at least annually, even",404,"2020-04-01 12:14:42",2020-04-06T15:51:42Z
142,11,https://www.policygenius.com/blog/4-pet-health-tips-dr-bob-beede/,"4 pet health tips from Dr. Bob Beede | Policygenius",50,23,https://animalmedcenter.com/faqs/category/platelet-rich-plasma-therapy,Dofollow,,"Animal Medical Center of Southern California FAQ on PRP Therapy",,404,"2020-03-09 07:59:16",2020-04-06T15:51:42Z
143,11,https://www.policygenius.com/blog/fact-or-fiction-crazy-car-laws-debunked/,"Fact or fiction: Crazy car laws debunked | Policygenius",49,25,https://www.iihs.org/topics/laws/cargoareas,Dofollow,"one caveat: That child has to have a hunting license,","according to Oregon state legislation.",,404,"2020-03-31 04:05:14",2020-04-07T20:03:01Z
143,11,https://www.policygenius.com/blog/fact-or-fiction-crazy-car-laws-debunked/,"Fact or fiction: Crazy car laws debunked | Policygenius",49,25,https://www.dogheirs.com/dogheirs/posts/1311-dogs-must-buckle-up-in-vehicles-in-new-jersey,Dofollow,"here’s a pet law you might want to know about:","You need to buckle up your pets while you’re driving.","Unrestrained pets can result in a $250 to $1,000 ticket.",404,"2020-03-27 12:29:52",2020-04-07T20:03:01Z
144,11,https://www.policygenius.com/blog/life-insurance-medical-exam-secrets/,"3 secrets to preparing for your life insurance medical exam | Policygenius",50,19,https://www.vacardio.com/for-patients/blog/ekg-cardiovascular-test-purpose,Dofollow,"If you’re unaware, an","EKG, or electrocardiogram",", measures the behavior of your heart’s chambers and can",404,"2020-04-10 11:57:50",2020-04-20T01:12:08Z
145,11,https://www.policygenius.com/blog/weekend-reads-donald-trump-bio-fuel-and-other-farm-waste-byproducts/,"Weekend reads: Donald Trump, bio-fuel, and other farm waste byproducts | Policygenius",51,27,https://www.societyofgrownups.com/article/why-we-dont-talk-about-money-dianna-sawyer,Dofollow,,"Society of Grownups Why We Don't Talk About Money",,404,"2020-04-17 18:21:42",2020-04-17T19:23:18Z
146,11,https://www.policygenius.com/blog/weekend-reads-ben-affleck-selfie-rat/,"Weekend Reads: Bennifer 2.0, selfie rat, and Amazon charity | Policygenius",52,33,https://www.charityscience.com/shop-for-charity.html,Dofollow,"a non-profit organization, has put together a new program called","Shop For Charity","which uses Amazon's affiliate program to donate up to 5%",404,"2020-04-17 09:24:51",2020-04-19T07:11:47Z
147,11,https://www.policygenius.com/blog/does-my-dog-love-me/,"Does my dog love me? | Policygenius",50,34,https://www.cesarsway.com/how-to-tell-if-your-dog-loves-you,Dofollow,"their families; it’s in their genes! If she’s cuddling you,","she’s into you",.,404,"2020-04-13 15:40:35",2020-03-30T21:39:48Z
148,11,https://www.policygenius.com/blog/gogirl-finance-financial-literacy-for-the-modern-woman/,"GoGirl Finance | Review | financial resources for women | Policygenius",51,29,http://www.gogirlfinance.com/the-broke-womans-guide-to-philanthropy-how-to-give-back-without-breaking-the-bank/.php,Dofollow,,"The broke woman’s guide to philanthropy: how to give back without breaking the bank",,404,"2020-03-25 09:46:30",2020-04-12T05:27:11Z
148,11,https://www.policygenius.com/blog/gogirl-finance-financial-literacy-for-the-modern-woman/,"GoGirl Finance | Review | financial resources for women | Policygenius",51,29,http://www.gogirlfinance.com/8-ways-save-fitness-routine/.php,Dofollow,,"8 ways to save on your fitness routine",,404,"2020-03-23 23:37:29",2020-04-12T05:27:11Z
148,11,https://www.policygenius.com/blog/gogirl-finance-financial-literacy-for-the-modern-woman/,"GoGirl Finance | Review | financial resources for women | Policygenius",51,29,http://www.gogirlfinance.com/our-mission/.php,Dofollow,"""For the first time in history,"" Caryn Effron",writes,", ""[women] hold an unprecedented power when it comes to",404,"2020-03-23 22:19:08",2020-04-12T05:27:11Z
148,11,https://www.policygenius.com/blog/gogirl-finance-financial-literacy-for-the-modern-woman/,"GoGirl Finance | Review | financial resources for women | Policygenius",51,29,http://www.gogirlfinance.com/how-to-save-enough-to-quit-your-job-and-follow-your-dream/.php,Dofollow,,"Retirement savings options for freelancers",,404,"2020-03-23 06:53:19",2020-04-12T05:27:11Z
149,11,https://www.policygenius.com/blog/i-fly-drones-for-a-living/,"How to make a living flying drones | Policygenius",54,15,https://www.faa.gov/uas/getting_started/fly_for_work_business/,Dofollow,"commissioning his own drones to test out. Last year he","obtained a pilot certificate","from the Federal Aviation Administration and started promoting his services.",404,"2020-04-05 12:28:31",2020-03-27T01:43:34Z
149,11,https://www.policygenius.com/blog/i-fly-drones-for-a-living/,"How to make a living flying drones | Policygenius",54,15,http://www.ecpaerialsolutions.com/,Dofollow,"living flying them? Ben Harris, an electronics whiz who runs","ECP Aerial Solutions",", does just that. About a third of his income",404,"2020-04-02 12:50:42",2020-03-27T01:43:34Z
150,11,https://www.policygenius.com/blog/your-year-end-reads/,"Your year in money reads: Remember the avocado toast | Policygenius",51,35,https://www.inquirer.com/philly/news/new_jersey/homeless-man-helps-woman-donors-give-13000-to-help-him-20171121.html,Dofollow,,"$280,000 payback for Philadelphia homeless man who spent his last $20 helping N.J. woman","(Philly.com)— A feel good story is essential after this hard",404,"2020-03-29 12:32:03",2020-04-15T22:27:20Z
151,11,https://www.policygenius.com/blog/weekend-reads-christmas-tree-lessons-and-beyonce/,"Weekend Reads: Christmas tree lessons and Beyoncé | Policygenius",52,31,https://www.thebeatjuice.com/read/2015/12/11/14204/can-you-even-believe-its-been-two-years-since-we-were-beyonce-d/,Dofollow,,"BEAT Magazine Can you even believe it’s been two years since we were Beyoncé-d?",,404,"2020-04-09 01:14:46",2020-04-17T16:35:38Z
152,11,https://www.policygenius.com/blog/weekend-reads-march-madness-suburbs-self-driving/,"Weekend Reads: March Madness, suburbs, and self-driving insurance | Policygenius",51,20,https://www.wired.com/this-insurance-startup-wants-to-cover-tomorrows-self-driving-cars-638c5ffc0d91/,Dofollow,,"Backchannel This Insurance Startup Wants to Cover Tomorrow’s Self-Driving Cars",,404,"2020-04-10 19:21:32",2020-04-02T17:45:28Z
153,11,https://www.policygenius.com/blog/weekend-reads-all-halloween-everything-and-christopher-walken/,"Weekend reads: All Halloween everything, and Christopher Walken | Policygenius",44,26,https://nerdist.com/christopher-walken-releases-the-raven-for-your-imagination/,Dofollow,,"Nerdist Christopher Walken Releases THE RAVEN For Your Imagination",,404,"2020-04-20 07:32:50",2020-04-15T19:07:07Z
154,11,https://www.policygenius.com/blog/how-to-treat-pet-allergies/,"How to treat pet allergies | Policygenius",51,23,http://healthypets.mercola.com/sites/healthypets/archive/2011/09/15/help-your-dog-overcome-these-common-allergies.aspx,Dofollow,"When it comes to pets, the","main three categories","of allergies are flea allergy dermatitis (FAD), food, and environmental.",404,"2020-03-17 00:55:45",2020-03-16T23:40:47Z
155,11,https://www.policygenius.com/blog/childhood-obesity-healthcare-costs/,"Ending childhood obesity could save billions on healthcare. Why aren't we doing it? | Policygenius",52,29,https://stateofchildhoodobesity.org/healthcare-costs-obesity/,Dofollow,"these conditions correlate directly to higher healthcare costs. Obese adults","spend 42% more on healthcare costs","than healthy adults and are more likely to be on",404,"2020-03-26 02:26:45",2020-03-23T16:32:39Z
156,11,https://www.policygenius.com/blog/new-overtime-regulations/,"Why new overtime regulations mean you'll get paid more | Policygenius",52,19,https://www.dol.gov/whd/overtime/nprm2015/,Dofollow,But,"new Department of Labor overtime regulations","are shaking up who qualifies for overtime pay, and it",404,"2020-03-29 16:23:42",2020-03-24T00:04:21Z
157,11,https://www.policygenius.com/blog/tanda-app-by-yahoo-finance-review/,"Tanda review: Is Yahoo Finance's savings app worth it? | Policygenius",59,13,http://www.tandasavings.com/,Dofollow,,Tanda,", an app by Yahoo Finance, wants to be an",404,"2020-03-18 07:08:41",2020-03-20T01:32:22Z
